stage,seed,n_video,video,backbone,accuracy,f1
S2,37,4,16,CEN-BB,0.6849973201751709,0.6576
S2,37,4,17,CEN-BB,0.7960526347160339,0.6866
S2,37,4,18,CEN-BB,0.6625584363937378,0.7572
S2,37,4,19,CEN-BB,0.6272819638252258,0.7481
S2,37,4,20,CEN-BB,0.5954098105430603,0.6553
S2,37,4,21,CEN-BB,0.7378559708595276,0.6632
S2,37,4,22,CEN-BB,0.5960238575935364,0.5622
S2,37,4,23,CEN-BB,0.6136509776115417,0.7482
S2,37,4,24,CEN-BB,0.7772861123085022,0.7876
S2,37,4,25,CEN-BB,0.619951069355011,0.6803
S2,37,4,26,CEN-BB,0.8081123232841492,0.6356
S2,37,4,27,CEN-BB,0.6523216366767883,0.7487
S2,37,4,28,CEN-BB,0.756195068359375,0.7708
S2,37,4,29,CEN-BB,0.5277401804924011,0.5105
S2,37,4,30,CEN-BB,0.5439367294311523,0.6266
S2,37,4,31,CEN-BB,0.47969838976860046,0.527
S2,1665,2,0,CEN-BB,0.8659485578536987,0.7909
S2,1665,2,1,CEN-BB,0.8290676474571228,0.6921
S2,1665,2,2,CEN-BB,0.6199048757553101,0.7412
S2,1665,2,3,CEN-BB,0.7929806709289551,0.8002
S2,1665,2,4,CEN-BB,0.6911361813545227,0.6216
S2,1665,2,5,CEN-BB,0.6948387026786804,0.7234
S2,1665,2,6,CEN-BB,0.868852436542511,0.7803
S2,1665,2,7,CEN-BB,0.585605263710022,0.6001
S2,1665,2,8,CEN-BB,0.5577507615089417,0.6105
S2,1665,2,9,CEN-BB,0.407975971698761,0.5799
S2,1665,2,10,CEN-BB,0.7141491174697876,0.6594
S2,1665,2,11,CEN-BB,0.4111374318599701,0.5706
S2,1665,2,12,CEN-BB,0.6990247368812561,0.6002
S2,1665,2,13,CEN-BB,0.6446850299835205,0.688
S2,1665,2,14,CEN-BB,0.5525779128074646,0.5718
S2,1665,2,15,CEN-BB,0.5742285251617432,0.576
S2,1665,2,16,CEN-BB,0.7293112874031067,0.6963
S2,1665,2,17,CEN-BB,0.8053728342056274,0.7964
S2,1665,2,18,CEN-BB,0.7377815842628479,0.6892
S2,1665,2,19,CEN-BB,0.7317444086074829,0.7743
S2,1665,2,20,CEN-BB,0.586448073387146,0.6294
S2,1665,2,21,CEN-BB,0.6842545866966248,0.5687
S2,1665,2,22,CEN-BB,0.5900596380233765,0.5339
S2,1665,2,23,CEN-BB,0.6600129008293152,0.6665
S2,1665,2,24,CEN-BB,0.6814159154891968,0.737
S2,1665,2,25,CEN-BB,0.5465116500854492,0.5426
S2,1665,2,26,CEN-BB,0.8523141145706177,0.691
S2,1665,2,27,CEN-BB,0.728199303150177,0.8077
S2,1665,2,28,CEN-BB,0.6918465495109558,0.7358
S2,1665,2,29,CEN-BB,0.5683355927467346,0.5185
S2,1665,2,30,CEN-BB,0.5134739279747009,0.569
S2,1665,2,31,CEN-BB,0.5179814100265503,0.5618
S2,8914,2,0,CEN-BB,0.7378814816474915,0.6756
S2,8914,2,1,CEN-BB,0.9250457286834717,0.7345
S2,8914,2,2,CEN-BB,0.6589673757553101,0.7834
S2,8914,2,3,CEN-BB,0.8448626399040222,0.8321
S2,8914,2,4,CEN-BB,0.6966189742088318,0.6662
S2,8914,2,5,CEN-BB,0.740645170211792,0.7083
S2,8914,2,6,CEN-BB,0.840887188911438,0.7661
S2,8914,2,7,CEN-BB,0.6243184208869934,0.5791
S2,8914,2,8,CEN-BB,0.6827507615089417,0.7232
S2,8914,2,9,CEN-BB,0.46103787422180176,0.5788
S2,8914,2,10,CEN-BB,0.8269598484039307,0.7704
S2,8914,2,11,CEN-BB,0.5742496252059937,0.5223
S2,8914,2,12,CEN-BB,0.7316851615905762,0.5537
S2,8914,2,13,CEN-BB,0.7062007784843445,0.7106
S2,8914,2,14,CEN-BB,0.5983105301856995,0.5342
S2,8914,2,15,CEN-BB,0.649708092212677,0.6692
S2,8914,2,16,CEN-BB,0.8067271709442139,0.7752
S2,8914,2,17,CEN-BB,0.84375,0.8333
S2,8914,2,18,CEN-BB,0.8584785461425781,0.8293
S2,8914,2,19,CEN-BB,0.7591277956962585,0.7552
S2,8914,2,20,CEN-BB,0.6157376766204834,0.6281
S2,8914,2,21,CEN-BB,0.6206030249595642,0.6209
S2,8914,2,22,CEN-BB,0.5852882862091064,0.563
S2,8914,2,23,CEN-BB,0.6690276861190796,0.7601
S2,8914,2,24,CEN-BB,0.8547197580337524,0.8202
S2,8914,2,25,CEN-BB,0.5869033336639404,0.5991
S2,8914,2,26,CEN-BB,0.8543941974639893,0.7211
S2,8914,2,27,CEN-BB,0.8142695426940918,0.8189
S2,8914,2,28,CEN-BB,0.6798561215400696,0.7182
S2,8914,2,29,CEN-BB,0.5223274827003479,0.5437
S2,8914,2,30,CEN-BB,0.5659050941467285,0.6762
S2,8914,2,31,CEN-BB,0.6003480553627014,0.5856
S2,37,2,0,CEN-BB,0.6642729043960571,0.7146
S2,37,2,1,CEN-BB,0.9177330732345581,0.7677
S2,37,2,2,CEN-BB,0.7214673757553101,0.813
S2,37,2,3,CEN-BB,0.8443540334701538,0.825
S2,37,2,4,CEN-BB,0.7219007015228271,0.6395
S2,37,2,5,CEN-BB,0.6061290502548218,0.6977
S2,37,2,6,CEN-BB,0.8736740350723267,0.7953
S2,37,2,7,CEN-BB,0.5567066669464111,0.6208
S2,37,2,8,CEN-BB,0.6223404407501221,0.6956
S2,37,2,9,CEN-BB,0.4124812185764313,0.577
S2,37,2,10,CEN-BB,0.7848948240280151,0.7136
S2,37,2,11,CEN-BB,0.3321484923362732,0.5515
S2,37,2,12,CEN-BB,0.6885915398597717,0.5715
S2,37,2,13,CEN-BB,0.6668307185173035,0.766
S2,37,2,14,CEN-BB,0.17885231971740723,0.4219
S2,37,2,15,CEN-BB,0.5679733157157898,0.6691
S2,37,2,16,CEN-BB,0.6700480580329895,0.7155
S2,37,2,17,CEN-BB,0.8788377046585083,0.8512
S2,37,2,18,CEN-BB,0.5979600548744202,0.6082
S2,37,2,19,CEN-BB,0.7084178328514099,0.7419
S2,37,2,20,CEN-BB,0.6150819659233093,0.6732
S2,37,2,21,CEN-BB,0.8216080665588379,0.7663
S2,37,2,22,CEN-BB,0.6055666208267212,0.5447
S2,37,2,23,CEN-BB,0.4942047595977783,0.6945
S2,37,2,24,CEN-BB,0.7146017551422119,0.7808
S2,37,2,25,CEN-BB,0.588739275932312,0.6355
S2,37,2,26,CEN-BB,0.8221529126167297,0.6646
S2,37,2,27,CEN-BB,0.782181978225708,0.8318
S2,37,2,28,CEN-BB,0.7054356336593628,0.733
S2,37,2,29,CEN-BB,0.5764546394348145,0.5663
S2,37,2,30,CEN-BB,0.5579965114593506,0.6741
S2,37,2,31,CEN-BB,0.6653132438659668,0.7058
S2,8914,full,0,FL-BB,0.9036505222320557,0.8664
S2,8914,full,1,FL-BB,0.8601462244987488,0.6833
S2,8914,full,2,FL-BB,0.6178668737411499,0.7668
S2,8914,full,3,FL-BB,0.9053916335105896,0.8887
S2,8914,full,4,FL-BB,0.9040511846542358,0.8454
S2,8914,full,5,FL-BB,0.7583870887756348,0.7754
S2,8914,full,6,FL-BB,0.884281575679779,0.8245
S2,8914,full,7,FL-BB,0.5370774269104004,0.6479
S2,8914,full,8,FL-BB,0.6998479962348938,0.6929
S2,8914,full,9,FL-BB,0.42132487893104553,0.5601
S2,8914,full,10,FL-BB,0.8116635084152222,0.7361
S2,8914,full,11,FL-BB,0.45497629046440125,0.5146
S2,8914,full,12,FL-BB,0.7607167363166809,0.6137
S2,8914,full,13,FL-BB,0.686515748500824,0.6886
S2,8914,full,14,FL-BB,0.4625691771507263,0.5452
S2,8914,full,15,FL-BB,0.6993327736854553,0.6053
S2,8914,full,16,FL-BB,0.8766684532165527,0.7277
S2,8914,full,17,FL-BB,0.9139254093170166,0.744
S2,8914,full,18,FL-BB,0.8138546347618103,0.8119
S2,8914,full,19,FL-BB,0.7895537614822388,0.7714
S2,8914,full,20,FL-BB,0.7158470153808594,0.6844
S2,8914,full,21,FL-BB,0.6909547448158264,0.5746
S2,8914,full,22,FL-BB,0.6616302132606506,0.6352
S2,8914,full,23,FL-BB,0.7920154333114624,0.7697
S2,8914,full,24,FL-BB,0.751474916934967,0.8161
S2,8914,full,25,FL-BB,0.5893512964248657,0.6117
S2,8914,full,26,FL-BB,0.8029121160507202,0.6554
S2,8914,full,27,FL-BB,0.6511891484260559,0.6001
S2,8914,full,28,FL-BB,0.8661071062088013,0.8243
S2,8914,full,29,FL-BB,0.5588633418083191,0.4894
S2,8914,full,30,FL-BB,0.640011727809906,0.6271
S2,8914,full,31,FL-BB,0.592807412147522,0.5168
S2,1665,full,0,FL-BB,0.8641532063484192,0.8148
S2,1665,full,1,FL-BB,0.8327239751815796,0.7042
S2,1665,full,2,FL-BB,0.7099184989929199,0.7829
S2,1665,full,3,FL-BB,0.8596134185791016,0.8442
S2,1665,full,4,FL-BB,0.8428266644477844,0.7568
S2,1665,full,5,FL-BB,0.7845161557197571,0.7688
S2,1665,full,6,FL-BB,0.883317232131958,0.8546
S2,1665,full,7,FL-BB,0.619956374168396,0.6468
S2,1665,full,8,FL-BB,0.7651975750923157,0.7734
S2,1665,full,9,FL-BB,0.5262806415557861,0.6061
S2,1665,full,10,FL-BB,0.7409178018569946,0.7482
S2,1665,full,11,FL-BB,0.4924960434436798,0.5694
S2,1665,full,12,FL-BB,0.7486958503723145,0.6638
S2,1665,full,13,FL-BB,0.7942913174629211,0.797
S2,1665,full,14,FL-BB,0.5059714317321777,0.5532
S2,1665,full,15,FL-BB,0.7631359696388245,0.6518
S2,1665,full,16,FL-BB,0.8675920963287354,0.6917
S2,1665,full,17,FL-BB,0.9347587823867798,0.8884
S2,1665,full,18,FL-BB,0.8661283254623413,0.8077
S2,1665,full,19,FL-BB,0.8438133597373962,0.8217
S2,1665,full,20,FL-BB,0.8166120052337646,0.7498
S2,1665,full,21,FL-BB,0.6113902926445007,0.6269
S2,1665,full,22,FL-BB,0.7506958246231079,0.7559
S2,1665,full,23,FL-BB,0.8000643849372864,0.7514
S2,1665,full,24,FL-BB,0.778761088848114,0.8762
S2,1665,full,25,FL-BB,0.6829865574836731,0.6835
S2,1665,full,26,FL-BB,0.7977119088172913,0.659
S2,1665,full,27,FL-BB,0.8308795690536499,0.833
S2,1665,full,28,FL-BB,0.8844923973083496,0.8526
S2,1665,full,29,FL-BB,0.610284149646759,0.6414
S2,1665,full,30,FL-BB,0.7425307631492615,0.7159
S2,1665,full,31,FL-BB,0.6403712034225464,0.5996
S2,37,full,0,FL-BB,0.8922800421714783,0.8674
S2,37,full,1,FL-BB,0.8537477254867554,0.7495
S2,37,full,2,FL-BB,0.725203812122345,0.8089
S2,37,full,3,FL-BB,0.8662258386611938,0.8636
S2,37,full,4,FL-BB,0.8769418001174927,0.7844
S2,37,full,5,FL-BB,0.7990322709083557,0.8135
S2,37,full,6,FL-BB,0.8707811236381531,0.855
S2,37,full,7,FL-BB,0.6090512275695801,0.6345
S2,37,full,8,FL-BB,0.7625380158424377,0.7664
S2,37,full,9,FL-BB,0.6088770031929016,0.6852
S2,37,full,10,FL-BB,0.7562141418457031,0.7799
S2,37,full,11,FL-BB,0.5422590970993042,0.5877
S2,37,full,12,FL-BB,0.7845316529273987,0.6595
S2,37,full,13,FL-BB,0.8838582634925842,0.7868
S2,37,full,14,FL-BB,0.594232439994812,0.5565
S2,37,full,15,FL-BB,0.752293586730957,0.5955
S2,37,full,16,FL-BB,0.8649225831031799,0.7096
S2,37,full,17,FL-BB,0.9210526347160339,0.8828
S2,37,full,18,FL-BB,0.8835529088973999,0.8268
S2,37,full,19,FL-BB,0.818965494632721,0.7972
S2,37,full,20,FL-BB,0.942513644695282,0.8304
S2,37,full,21,FL-BB,0.6164153814315796,0.5824
S2,37,full,22,FL-BB,0.7725645899772644,0.6984
S2,37,full,23,FL-BB,0.8596265316009521,0.7986
S2,37,full,24,FL-BB,0.8016223907470703,0.8614
S2,37,full,25,FL-BB,0.6915544867515564,0.6958
S2,37,full,26,FL-BB,0.7706708312034607,0.6681
S2,37,full,27,FL-BB,0.8195545673370361,0.8006
S2,37,full,28,FL-BB,0.9012789726257324,0.8529
S2,37,full,29,FL-BB,0.615696907043457,0.6378
S2,37,full,30,FL-BB,0.7946690320968628,0.756
S2,37,full,31,FL-BB,0.7273781895637512,0.6031
S2,8914,full,0,CEN-BB,0.8815080523490906,0.833
S2,8914,full,1,CEN-BB,0.7970749735832214,0.6467
S2,8914,full,2,CEN-BB,0.83254075050354,0.8568
S2,8914,full,3,CEN-BB,0.9003052115440369,0.8965
S2,8914,full,4,CEN-BB,0.9095339775085449,0.8258
S2,8914,full,5,CEN-BB,0.8038709759712219,0.836
S2,8914,full,6,CEN-BB,0.7724204659461975,0.659
S2,8914,full,7,CEN-BB,0.787350058555603,0.7256
S2,8914,full,8,CEN-BB,0.7222644090652466,0.6541
S2,8914,full,9,CEN-BB,0.568496584892273,0.5865
S2,8914,full,10,CEN-BB,0.7782026529312134,0.7483
S2,8914,full,11,CEN-BB,0.6587677597999573,0.6533
S2,8914,full,12,CEN-BB,0.7981401681900024,0.651
S2,8914,full,13,CEN-BB,0.7992125749588013,0.792
S2,8914,full,14,CEN-BB,0.6420040726661682,0.5973
S2,8914,full,15,CEN-BB,0.7723102569580078,0.5476
S2,8914,full,16,CEN-BB,0.8457021117210388,0.6681
S2,8914,full,17,CEN-BB,0.8914473652839661,0.7327
S2,8914,full,18,CEN-BB,0.9107522368431091,0.8543
S2,8914,full,19,CEN-BB,0.8935091495513916,0.8523
S2,8914,full,20,CEN-BB,0.9213114976882935,0.7657
S2,8914,full,21,CEN-BB,0.8174204230308533,0.755
S2,8914,full,22,CEN-BB,0.7622266411781311,0.6643
S2,8914,full,23,CEN-BB,0.8348358273506165,0.8371
S2,8914,full,24,CEN-BB,0.9166666865348816,0.8644
S2,8914,full,25,CEN-BB,0.6089351177215576,0.636
S2,8914,full,26,CEN-BB,0.40613624453544617,0.5464
S2,8914,full,27,CEN-BB,0.825217068195343,0.7436
S2,8914,full,28,CEN-BB,0.8876898288726807,0.8397
S2,8914,full,29,CEN-BB,0.6847090721130371,0.6427
S2,8914,full,30,CEN-BB,0.777094304561615,0.6052
S2,8914,full,31,CEN-BB,0.7581206560134888,0.5306
S2,1665,full,0,CEN-BB,0.9132255911827087,0.8969
S2,1665,full,1,CEN-BB,0.8409506678581238,0.7712
S2,1665,full,2,CEN-BB,0.8040081262588501,0.8446
S2,1665,full,3,CEN-BB,0.8748728632926941,0.8813
S2,1665,full,4,CEN-BB,0.764240026473999,0.6957
S2,1665,full,5,CEN-BB,0.7280645370483398,0.8143
S2,1665,full,6,CEN-BB,0.8158148527145386,0.783
S2,1665,full,7,CEN-BB,0.7960741519927979,0.7272
S2,1665,full,8,CEN-BB,0.6869301199913025,0.7413
S2,1665,full,9,CEN-BB,0.562322735786438,0.624
S2,1665,full,10,CEN-BB,0.8833652138710022,0.8523
S2,1665,full,11,CEN-BB,0.5477883219718933,0.5958
S2,1665,full,12,CEN-BB,0.8480380773544312,0.7445
S2,1665,full,13,CEN-BB,0.7937992215156555,0.8411
S2,1665,full,14,CEN-BB,0.6632682681083679,0.6046
S2,1665,full,15,CEN-BB,0.7748123407363892,0.6579
S2,1665,full,16,CEN-BB,0.8392952680587769,0.7138
S2,1665,full,17,CEN-BB,0.9287280440330505,0.8762
S2,1665,full,18,CEN-BB,0.8924776911735535,0.8424
S2,1665,full,19,CEN-BB,0.9102433919906616,0.875
S2,1665,full,20,CEN-BB,0.933114767074585,0.8202
S2,1665,full,21,CEN-BB,0.8165829181671143,0.7207
S2,1665,full,22,CEN-BB,0.8727633953094482,0.8047
S2,1665,full,23,CEN-BB,0.8142305016517639,0.7964
S2,1665,full,24,CEN-BB,0.9594395160675049,0.9422
S2,1665,full,25,CEN-BB,0.7166462540626526,0.7386
S2,1665,full,26,CEN-BB,0.38741549849510193,0.5678
S2,1665,full,27,CEN-BB,0.7908644676208496,0.8043
S2,1665,full,28,CEN-BB,0.8824940323829651,0.8462
S2,1665,full,29,CEN-BB,0.7767252922058105,0.8087
S2,1665,full,30,CEN-BB,0.7155829071998596,0.6177
S2,1665,full,31,CEN-BB,0.8677493929862976,0.738
S2,37,full,0,CEN-BB,0.9371633529663086,0.9121
S2,37,full,1,CEN-BB,0.8190128207206726,0.7006
S2,37,full,2,CEN-BB,0.8620923757553101,0.8713
S2,37,full,3,CEN-BB,0.890640914440155,0.8778
S2,37,full,4,CEN-BB,0.8425220847129822,0.7617
S2,37,full,5,CEN-BB,0.8706451654434204,0.8757
S2,37,full,6,CEN-BB,0.8244937062263489,0.7394
S2,37,full,7,CEN-BB,0.7966194152832031,0.7682
S2,37,full,8,CEN-BB,0.7435410618782043,0.7419
S2,37,full,9,CEN-BB,0.5878524780273438,0.603
S2,37,full,10,CEN-BB,0.7934990525245667,0.7668
S2,37,full,11,CEN-BB,0.7492101192474365,0.6632
S2,37,full,12,CEN-BB,0.8394193649291992,0.7379
S2,37,full,13,CEN-BB,0.8006889820098877,0.8503
S2,37,full,14,CEN-BB,0.7815321683883667,0.6458
S2,37,full,15,CEN-BB,0.8119266033172607,0.6634
S2,37,full,16,CEN-BB,0.8729311227798462,0.6781
S2,37,full,17,CEN-BB,0.9314693212509155,0.8835
S2,37,full,18,CEN-BB,0.9073523283004761,0.8776
S2,37,full,19,CEN-BB,0.9234279990196228,0.8813
S2,37,full,20,CEN-BB,0.9289617538452148,0.8036
S2,37,full,21,CEN-BB,0.7998325228691101,0.7333
S2,37,full,22,CEN-BB,0.8727633953094482,0.8487
S2,37,full,23,CEN-BB,0.9092079997062683,0.8737
S2,37,full,24,CEN-BB,0.9572271108627319,0.9331
S2,37,full,25,CEN-BB,0.699510395526886,0.6736
S2,37,full,26,CEN-BB,0.4633385241031647,0.5752
S2,37,full,27,CEN-BB,0.7742544412612915,0.7537
S2,37,full,28,CEN-BB,0.9036770462989807,0.8576
S2,37,full,29,CEN-BB,0.6008118987083435,0.5751
S2,37,full,30,CEN-BB,0.8137082457542419,0.7027
S2,37,full,31,CEN-BB,0.810904860496521,0.6501
