resolution,backbone,run,image,iou
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15865_endo.png'],0.6315125
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15866_endo.png'],0.6207125
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15867_endo.png'],0.6310875
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15868_endo.png'],0.6254500000000001
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15869_endo.png'],0.6369624999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15870_endo.png'],0.6127875
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15871_endo.png'],0.607275
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15872_endo.png'],0.61415
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15873_endo.png'],0.6188250000000001
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15874_endo.png'],0.6192124999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15875_endo.png'],0.4957125
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15876_endo.png'],0.61685
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15877_endo.png'],0.6200125000000001
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15878_endo.png'],0.6295124999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15879_endo.png'],0.6316124999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15880_endo.png'],0.6273375
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15881_endo.png'],0.6369374999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15882_endo.png'],0.6334
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15883_endo.png'],0.6313624999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15884_endo.png'],0.63785
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15885_endo.png'],0.6408625
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15886_endo.png'],0.6352
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15887_endo.png'],0.6432749999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15888_endo.png'],0.6409
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15889_endo.png'],0.64255
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15890_endo.png'],0.6348374999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15891_endo.png'],0.633
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15892_endo.png'],0.63575
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15893_endo.png'],0.63765
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15894_endo.png'],0.631875
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15895_endo.png'],0.6386375
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15896_endo.png'],0.6227125
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15897_endo.png'],0.628525
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15898_endo.png'],0.6247
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15899_endo.png'],0.621175
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15900_endo.png'],0.6372625
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15901_endo.png'],0.636525
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15902_endo.png'],0.6472625000000001
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15903_endo.png'],0.6264375
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15904_endo.png'],0.618125
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15905_endo.png'],0.6262749999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15906_endo.png'],0.6262000000000001
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15907_endo.png'],0.627125
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15908_endo.png'],0.6507499999999999
high_res,CEN-Backbone,Run03,['/mnt/cluster/workspaces/kirchnema/preprocessed/video12/video12_15830/frame_15909_endo.png'],0.653325
