stage,seed,n_video,video,backbone,accuracy,f1
S2,1665,4,6,CEN-BB,0.8399228453636169,0.74
S2,1665,4,7,CEN-BB,0.7764449119567871,0.7529
S2,1665,4,8,CEN-BB,0.5930851101875305,0.6893
S2,1665,4,9,CEN-BB,0.4328383207321167,0.5838
S2,1665,4,10,CEN-BB,0.8594646453857422,0.8215
S2,1665,4,11,CEN-BB,0.4071879982948303,0.6254
S2,1665,4,12,CEN-BB,0.7922431230545044,0.7315
S2,1665,4,13,CEN-BB,0.7839567065238953,0.8102
S2,1665,4,14,CEN-BB,0.6621031165122986,0.6423
S2,1665,4,15,CEN-BB,0.7151793241500854,0.7673
S2,1665,4,16,CEN-BB,0.7704218029975891,0.7114
S2,1665,4,17,CEN-BB,0.8240131735801697,0.8249
S2,1665,4,18,CEN-BB,0.7641308903694153,0.8325
S2,1665,4,19,CEN-BB,0.8656186461448669,0.8148
S2,1665,4,20,CEN-BB,0.6804371476173401,0.7385
S2,1665,4,21,CEN-BB,0.8467336893081665,0.8397
S2,1665,4,22,CEN-BB,0.6242544651031494,0.5652
S2,1665,4,23,CEN-BB,0.7556342482566833,0.7723
S2,1665,4,24,CEN-BB,0.8436577916145325,0.8689
S2,1665,4,25,CEN-BB,0.7044063806533813,0.7436
S2,1665,4,26,CEN-BB,0.8575143218040466,0.8559
S2,1665,4,27,CEN-BB,0.7704794406890869,0.8262
S2,1665,4,28,CEN-BB,0.9160671234130859,0.8712
S2,1665,4,29,CEN-BB,0.8146143555641174,0.8043
S2,1665,4,30,CEN-BB,0.7357937693595886,0.6622
S2,1665,4,31,CEN-BB,0.7447795867919922,0.7382
S2,8914,4,0,CEN-BB,0.8892878293991089,0.8764
S2,8914,4,1,CEN-BB,0.9314442276954651,0.8249
S2,8914,4,2,CEN-BB,0.8491848111152649,0.8458
S2,8914,4,3,CEN-BB,0.8891149759292603,0.8668
S2,8914,4,4,CEN-BB,0.8032287359237671,0.7237
S2,8914,4,5,CEN-BB,0.8606451749801636,0.8244
S2,8914,4,6,CEN-BB,0.9064609408378601,0.8323
S2,8914,4,7,CEN-BB,0.8195201754570007,0.7676
S2,8914,4,8,CEN-BB,0.7560790181159973,0.7721
S2,8914,4,9,CEN-BB,0.45386284589767456,0.5652
S2,8914,4,10,CEN-BB,0.8843212127685547,0.836
S2,8914,4,11,CEN-BB,0.6366508603096008,0.6241
S2,8914,4,12,CEN-BB,0.8528010845184326,0.7629
S2,8914,4,13,CEN-BB,0.8243110179901123,0.8329
S2,8914,4,14,CEN-BB,0.6259831190109253,0.6028
S2,8914,4,15,CEN-BB,0.7952460646629333,0.7336
S2,8914,4,16,CEN-BB,0.7837693691253662,0.6606
S2,8914,4,17,CEN-BB,0.9259868264198303,0.8785
S2,8914,4,18,CEN-BB,0.8682532906532288,0.8599
S2,8914,4,19,CEN-BB,0.8960446119308472,0.86
S2,8914,4,20,CEN-BB,0.9127869009971619,0.8113
S2,8914,4,21,CEN-BB,0.8299832344055176,0.8095
S2,8914,4,22,CEN-BB,0.8035785555839539,0.7214
S2,8914,4,23,CEN-BB,0.7598196864128113,0.7907
S2,8914,4,24,CEN-BB,0.8945427536964417,0.8897
S2,8914,4,25,CEN-BB,0.6921664476394653,0.7323
S2,8914,4,26,CEN-BB,0.8897556066513062,0.7817
S2,8914,4,27,CEN-BB,0.7693469524383545,0.7673
S2,8914,4,28,CEN-BB,0.9032773971557617,0.8606
S2,8914,4,29,CEN-BB,0.7767252922058105,0.7746
S2,8914,4,30,CEN-BB,0.7647920250892639,0.6593
S2,8914,4,31,CEN-BB,0.8474478125572205,0.7456
S2,37,4,0,CEN-BB,0.8677438497543335,0.8743
S2,37,4,1,CEN-BB,0.9140768051147461,0.8042
S2,37,4,2,CEN-BB,0.8488451242446899,0.8661
S2,37,4,3,CEN-BB,0.8916581869125366,0.8803
S2,37,4,4,CEN-BB,0.8199817538261414,0.751
S2,37,4,5,CEN-BB,0.8809677362442017,0.8769
S2,37,4,6,CEN-BB,0.9064609408378601,0.8247
S2,37,4,7,CEN-BB,0.7949836254119873,0.7771
S2,37,4,8,CEN-BB,0.7826747894287109,0.8056
S2,37,4,9,CEN-BB,0.55364590883255,0.6656
S2,37,4,10,CEN-BB,0.8298279047012329,0.8118
S2,37,4,11,CEN-BB,0.6129541993141174,0.6099
S2,37,4,12,CEN-BB,0.8369244933128357,0.7291
S2,37,4,13,CEN-BB,0.898129940032959,0.8313
S2,37,4,14,CEN-BB,0.6128750443458557,0.6345
S2,37,4,15,CEN-BB,0.8552960753440857,0.7949
S2,37,4,16,CEN-BB,0.8446342945098877,0.7412
